Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Instant fuel economy (MPG), Fuel rate (gal/hr), Input voltage read by the scan tool (V), Engine Power (hp), Trip Distance (miles), Trip Fuel (gal), Trip Duration (min), Hard Brake Count, Hard Accel Count, Idling Count, Seconds Idling (sec), Accel X (ft/s²), Accel Y (ft/s²), Accel Z (ft/s²), Accel (Grav) X (ft/s²), Accel (Grav) Y (ft/s²), Accel (Grav) Z (ft/s²), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Intake air temperature (°F), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V), Distance traveled while MIL is activated (miles), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Torque (lb•ft), Altitude (ft), Bearing (deg), GPS Speed (MPH), Horz Accuracy (ft)
381.67,41.5201,-93.64506,45.3601,72.99575,0.6214073,14.2,8.520185,0.7191655,0.01687872,6.837308,0,0,0,0,0.66842,0.1858282,-1.557474,0.02013529,-19.23952,-24.47322,2.708374,3.609909,0.8134613,-1.043534,-54.00383,18.68288,-24.65051,-38.25754,26.66667,195.8,12.99324,1228,57.2,12.94118,0.055,0.585,0,0.9351375,-7.832038,0.468012,36.44054,932.4001,179.451,45.53598,16.43562
382.667,41.51992,-93.64505,45.3601,67.56241,0.6713807,14.2,9.205375,0.7370934,0.01714333,6.863475,0,0,0,0,0.8374352,-0.006309459,-1.268082,-0.04419943,-19.0254,-24.94518,1.946106,4.758377,-0.1298523,-1.109744,-53.87831,19.42151,-24.17389,-37.64481,27.84314,195.8,13.87915,1239,57.2,12.94118,0.645,0.585,0,1.010341,-7.396924,-3.64E-16,39.02153,931.1313,179.451,45.611,16.43378
383.66,41.51973,-93.64505,45.98147,64.22277,0.7159683,14.2,9.816721,0.7467144,0.01729401,6.877401,0,0,0,0,-0.2431187,0.7480698,-1.152979,1.013149,-20.15494,-24.75315,-0.5240936,-0.07881165,2.107391,-1.071603,-53.43064,18.59087,-24.02139,-38.00415,34.5098,195.8,14.76505,1249,57.2,16.47059,0.84,0.585,0,1.07744,-6.961812,0.6049441,41.27985,929.6673,179.6751,45.80086,16.47113
384.676,41.51955,-93.64505,45.98147,36.61412,1.25584,14.2,17.21896,0.7593813,0.01764622,6.892738,0,0,0,0,0.6903276,0.5831845,1.352942,-0.01866198,-19.95064,-27.52544,0.9901887,-0.8231506,-2.517914,-0.9480336,-53.42635,18.94809,-24.91089,-37.47012,45.4902,195.8,25.69119,1259,57.2,17.2549,0.015,0.625,0,1.889876,-1.595415,0.6049441,71.83154,928.1917,179.368,46.37201,16.52001
385.668,41.51936,-93.64504,46.60284,36.39582,1.280445,14.2,17.55632,0.7696714,0.01792675,6.904607,0,0,0,0,-0.002954553,0.6761274,-0.5672343,0.3138159,-20.29245,-25.10626,2.822281,2.813202,1.065674,-0.9912986,-53.03595,18.58379,-23.38809,-38.19861,45.09804,195.8,25.98649,1269,57.2,16.86275,0.075,0.625,0,1.926904,-1.450377,0.5732438,72.66177,927.8513,180,46.79124,16.5449
386.666,41.51917,-93.64504,47.22421,36.59046,1.290615,14.2,17.69577,0.7796894,0.01818317,6.917521,0,0,0,0,-0.1002534,-0.5632204,0.8025734,0.539233,-19.37064,-27.13501,3.726853,-0.5943909,-0.1640472,-1.056519,-52.79062,18.90517,-25.96872,-36.84671,42.7451,195.8,25.98649,1279,57.2,15.68627,0.035,0.625,0,1.942209,-1.450377,1.169915,72.66629,927.0649,179.3882,47.08172,16.54173
387.667,41.51898,-93.64504,47.22421,38.9608,1.212096,14.2,16.61918,0.7892525,0.01846179,6.935645,0,0,0,0,-0.2109806,0.4351371,0.2796825,0.2440791,-20.35924,-26.3129,1.474686,-1.185776,1.857971,-0.8054656,-52.44329,18.88496,-24.66846,-38.33304,38.43137,195.8,24.21468,1291,57.2,14.90196,0.8,0.625,0,1.824047,-2.320604,0.5966717,67.611,926.4824,181.0988,47.21442,16.5435
388.666,41.51878,-93.64505,47.84558,45.06057,1.061806,14.2,14.55854,0.8162701,0.01905517,6.964301,0,0,0,0,0.406668,1.299733,0.9641047,-0.5166422,-21.00406,-27.03581,-0.1100159,-7.792466,3.935455,-0.362649,-52.43259,18.97675,-24.43602,-32.73514,36.07843,195.8,20.96637,1297,57.2,14.11765,0.115,0.625,0,1.59788,-3.916019,0.3776302,58.95381,926.4451,180.8254,47.24442,16.51192
389.677,41.51859,-93.64506,47.22421,54.31806,0.8694017,14.2,11.92046,0.8264757,0.01924699,6.976858,0,0,0,0,-0.4768198,0.6485369,-0.6640252,0.4803004,-20.00564,-25.40338,-3.307297,-3.16243,2.572632,-0.4367011,-52.40056,18.93817,-24.66274,-39.09821,26.66667,195.8,17.12746,1291,57.2,11.37255,0.725,0.625,0,1.308337,-5.801509,-0.5857013,48.49545,926.3806,181.2994,47.16596,16.42475
390.664,41.51841,-93.64506,47.22421,105.503,0.4476102,14.3,6.137234,0.836231,0.01933757,6.99082,0,0,0,0,-0.3328837,0.9975933,-1.218855,0.1330894,-20.26396,-24.65199,3.231476,-0.525238,2.942047,-0.474012,-52.52832,19.69774,-25.45847,-35.45081,20.78431,195.8,8.85903,1281,57.2,14.11765,0.84,0.645,0,0.6735954,-9.862566,-0.5857013,25.16272,926.8325,182.053,46.54348,16.37288
391.667,41.51822,-93.64507,46.60284,65.57971,0.7106289,14.3,9.743512,0.8485223,0.01954229,7.005794,0,0,0,0,-2.062364,0.2480414,1.54958,2.274306,-19.84309,-27.46061,-3.761184,-2.059464,2.077057,-0.7991349,-52.32776,19.31055,-22.59392,-37.22623,32.54902,195.8,14.17445,1289,57.2,16.07843,0.84,0.625,0,1.069404,-7.251887,-0.4799156,39.70057,926.8063,182.2322,46.33194,16.33356
392.667,41.51804,-93.64508,46.60284,37.069,1.257192,14.1,17.2375,0.8683518,0.0200847,7.030854,0,0,0,0,-0.3639987,-0.0221511,0.6107298,1.000871,-19.77728,-26.51475,-2.658356,3.152771,-0.4498749,-1.147676,-51.65291,19.61574,-25.79825,-36.82266,45.09804,195.8,24.80528,1272,57.2,17.2549,0.82,0.645,0,1.891911,-2.030528,-3.64E-16,71.17397,927.2416,182.321,46.15282,16.31102
393.666,41.51785,-93.64509,46.60284,35.61908,1.308367,14.2,17.93917,0.8779318,0.0203115,7.042713,0,0,0,0,-1.760663,1.662951,0.965022,2.873454,-21.7525,-27.09229,13.10425,1.660965,4.233246,-1.194266,-51.16913,21.15404,-23.11691,-34.75342,48.23529,195.8,26.28179,1267,57.2,18.03922,0.665,0.665,0,1.968923,-1.30534,-3.64E-16,74.36349,928.5394,182.321,46.20065,16.29632
394.68,41.51766,-93.6451,46.60284,33.85754,1.376439,14.2,18.87251,0.8893695,0.02065992,7.057743,0,0,0,0,0.7716723,0.1530219,1.011862,0.5583861,-20.24579,-26.90272,2.237152,-4.850998,0.3236694,-1.285154,-50.58434,19.2975,-25.94736,-35.23056,57.2549,195.8,27.75829,1261,57.2,20.78431,0.82,0.665,0,2.071362,-0.580151,-3.64E-16,78.60471,930.1296,181.2568,46.00237,16.31404
395.664,41.51747,-93.6451,46.60284,34.75817,1.340773,14.2,18.3835,0.898707,0.02094482,7.070633,0,0,0,0,-0.7306721,-0.0258409,-0.3472481,2.206534,-20.31455,-25.34395,8.331558,2.309601,2.700821,-1.532937,-50.35011,19.93222,-26.28402,-35.10941,58.43137,195.8,27.16769,1255,57.2,20.78431,0.78,0.665,0,2.01769,-0.8702264,-3.64E-16,76.93402,932.0032,180.6319,45.63621,16.34657
396.67,41.51728,-93.6451,45.98147,35.45042,1.297064,14.2,17.78419,0.9185641,0.02150764,7.096409,0,0,0,0,-0.3304009,1.690818,-2.996794,1.601493,-21.8463,-22.18222,22.46848,8.638626,2.15657,-1.638718,-50.695,19.07356,-23.56406,-35.10385,67.45098,195.8,26.57709,1242,55.4,20,0.78,0.685,0,1.951913,-1.160302,-0.57248,75.20498,934.5997,180.6319,45.33903,16.37722
397.669,41.5171,-93.6451,45.3601,35.38301,1.281974,14.2,17.57729,0.930664,0.0218299,7.111438,0,0,0,0,-0.5846812,-0.5984965,-0.2263907,1.745877,-19.46641,-25.32087,-6.742859,-7.171066,-1.034897,-1.0618,-50.9803,18.61639,-25.81977,-35.91034,65.4902,195.8,26.28179,1234,55.4,20.39216,0.745,0.705,0,1.929205,-1.30534,-0.4745088,74.81191,936.6074,180,44.97805,16.3898
398.661,41.51692,-93.6451,44.73873,34.73428,1.288028,14.2,17.66029,0.9396428,0.02209652,7.124674,0,0,0,0,-0.8316474,0.1284703,-0.5236705,1.839187,-20.09748,-24.63774,-4.032257,2.617706,2.699661,-1.191683,-51.13935,19.01338,-25.88265,-35.7117,69.80392,195.8,26.57709,1207,55.4,19.60784,0.075,0.725,0,1.938315,-1.160302,-1.105194,76.8466,938.804,180,44.65337,16.40931
399.663,41.51674,-93.6451,44.73873,36.7358,1.217851,14.2,16.69809,0.9498428,0.02237793,7.136503,0,0,0,0,0.0319269,-0.8846924,0.9613956,0.7062086,-18.9424,-25.81836,0.9386292,-5.572906,-0.3453064,-0.9565133,-51.77214,18.54884,-21.28593,-34.4707,70.98039,195.8,25.69119,1215,55.4,19.21569,0.235,0.76,0,1.832708,-1.595415,-0.6306857,72.18127,940.1591,179.7822,44.61778,16.39491
400.668,41.51656,-93.6451,44.73873,37.31755,1.198866,14.1,16.43778,0.9695119,0.02290353,7.161963,0,0,0,0,0.6561126,0.7971107,1.286524,0.08741664,-20.64948,-25.73733,-3.737839,-0.7348327,1.861893,-1.056589,-52.34736,18.78346,-24.02187,-37.24744,70.19608,195.8,25.39589,1222,55.4,19.60784,0.29,0.78,0,1.804137,-1.740453,-4.55E-16,70.649,941.3324,179.7822,44.70011,16.35379
401.673,41.51638,-93.6451,44.73873,36.28487,1.232986,14.2,16.9056,0.9774015,0.02311329,7.173136,0,0,0,0,0.01359777,0.2341714,-1.110742,0.6860733,-20.21092,-23.67469,2.374176,2.349975,2.030457,-0.7810624,-52.78167,18.60974,-25.30458,-37.28973,72.94118,195.8,25.69119,1228,55.4,20,0.235,0.78,0,1.855484,-1.595415,-4.55E-16,72.30468,941.0892,180,44.92196,16.33903
402.671,41.51619,-93.6451,45.3601,37.03476,1.224798,14.2,16.79334,0.9867271,0.02336524,7.186378,0,0,0,0,1.024029,-0.4554435,-1.494388,-0.3840439,-19.53369,-23.43159,-0.2882538,1.795166,-1.151443,-0.6947552,-53.04631,18.26846,-24.13528,-38.09314,72.54902,195.8,25.39589,1234,55.4,19.60784,0.135,0.78,0,1.843162,-1.740453,0.6156641,71.4753,940.2808,179.7051,45.36698,16.3533
403.663,41.51601,-93.6451,45.3601,36.85469,1.230782,14.1,16.87539,0.9959019,0.02361525,7.202714,0,0,0,0,-1.141377,-0.898043,-0.4094202,2.431951,-18.26026,-24.68784,-3.353897,9.346237,-6.248428,-8.506295,-54.29732,20.84624,-32.23384,-28.23978,73.33334,195.8,25.39589,1244,55.4,19.60784,0.115,0.78,0,1.852168,-1.740453,0.6156641,71.24715,939.3376,179.885,45.94448,16.356
404.68,41.51582,-93.6451,46.60284,36.501,1.276755,14.2,17.50573,1.018947,0.0242512,7.228164,0,0,0,0,2.524086,-1.313449,3.094195,-0.4395387,-17.62084,-28.97272,-6.010712,-22.4946,6.426041,1.35851,-57.69504,16.38159,-27.79645,-37.05182,53.33333,195.8,25.98649,1273,55.4,18.82353,0.055,0.78,0,1.921351,-1.450377,1.059292,72.22472,938.2358,179.885,46.47066,16.34763
405.667,41.51563,-93.6451,47.22421,35.15016,1.343499,14.2,18.42087,1.028325,0.02452484,7.239678,0,0,0,0,0.39723,-0.124181,-1.745973,-0.3457377,-18.22097,-24.86119,2.453583,7.285934,-1.363205,1.797,-56.71327,16.76866,-24.7612,-39.42313,52.15686,195.8,26.87239,1288,55.4,20,0.685,0.78,0,2.021792,-1.015264,1.274562,75.11527,936.9063,179.885,46.9547,16.39138
406.67,41.51544,-93.6451,47.22421,34.74081,1.35933,14.2,18.63792,1.037758,0.02477645,7.253623,0,0,0,0,1.380694,-2.148092,-1.31707,-2.135814,-15.85974,-25.21086,2.386459,-0.8901825,-3.788696,2.203945,-56.82081,15.71582,-27.04158,-37.57489,47.45098,195.8,26.87239,1293,53.6,18.82353,0.78,0.78,0,2.045615,-1.015264,0.6374009,75.70647,935.6232,179.7521,47.44348,16.3832
407.659,41.51525,-93.6451,47.84558,35.3275,1.354344,14.2,18.56956,1.050148,0.02514021,7.27036,0,0,0,0,-0.7702962,-0.2855554,1.112922,-0.3570331,-17.3247,-27.74005,-11.38391,1.111862,15.54871,2.245269,-57.50644,15.98239,-26.77248,-40.1312,45.88235,195.8,26.57709,1300,53.6,17.2549,0.095,0.78,0,2.038112,-1.160302,0.4888227,75.02264,933.6574,179.6805,47.78828,16.37611
409.054,41.51506,-93.6451,47.84558,32.65182,1.465326,14.1,20.09125,1.071609,0.02558159,7.294755,0,0,0,0,-0.1065343,1.819017,-0.863886,1.211064,-20.61707,-24.73891,7.862885,-7.778946,-0.1425781,-2.036378,-51.06986,11.75142,-36.25989,-26.54648,43.13726,195.8,28.6442,1242,53.6,10.19608,0.8,0.015,0,2.205126,-0.1450377,-4.55E-16,84.96098,932.0538,179.7667,47.7689,16.38034
409.67,41.51486,-93.64509,47.84558,132.4013,0.3613679,14.4,4.954755,1.081713,0.02565503,7.312953,0,0,0,0,0.5495433,-0.3549288,-1.018192,0.1581357,-18.66198,-24.26598,-3.932495,-4.314331,-3.721908,-0.2917531,-52.90051,12.44333,-36.11613,-29.10321,13.72549,195.8,7.382525,1295,53.6,11.37255,0.9,0.055,0,0.5438119,-10.58776,-4.55E-16,20.09493,929.6179,179.7667,47.90773,16.39442
410.668,41.51467,-93.64509,47.84558,132.4013,0.3613679,14.4,4.954755,1.081713,0.02565503,7.312953,0,0,0,0,0.677254,-0.5203041,0.8487812,-1.095164,-18.37616,-26.57859,-7.258652,-17.29379,0.6478423,4.287648,-55.38364,11.07207,-31.58878,-31.72791,13.72549,195.8,7.382525,1295,53.6,11.37255,0.9,0.055,0,0.5438119,-10.58776,-4.55E-16,20.09493,926.6232,179.7325,47.95737,16.32854
411.678,41.51448,-93.6451,47.84558,151.1697,0.3165024,14.4,4.3396,1.097665,0.02575786,7.332822,0,0,0,0,-1.730972,0.7142109,0.2255779,1.072082,-19.17715,-26.35268,-0.4509887,0.8041382,-0.07035828,-1.256861,-55.14039,15.24362,-31.5205,-32.05939,13.72549,194,6.201321,1302,55.4,11.37255,0.92,0.39,0,0.4762951,-11.16791,-4.55E-16,17.50543,923.7595,179.7325,48.21092,16.27592
412.669,41.51429,-93.6451,48.46695,159.6278,0.3036248,14.4,4.163033,1.125469,0.02593183,7.361086,0,0,0,0,0.667806,-0.5939732,-1.753337,0.8054118,-18.81373,-23.47235,-13.46582,-20.3924,-0.6147614,-4.36172,-50.78966,18.26024,-29.9949,-27.75717,13.72549,194,5.90602,1291,55.4,11.37255,0.84,0.94,0,0.4569159,-11.31294,0.3715329,16.93627,920.1635,179.7325,48.46746,16.25896
413.67,41.51409,-93.6451,48.46695,161.8534,0.2994497,14.4,4.105787,1.134715,0.02598842,7.372192,0,0,0,0,1.355824,0.1287629,2.394204,-0.3035027,-19.48704,-27.92962,0.9444427,-1.21521,-0.2113953,0.5854216,-54.64574,15.72484,-31.14617,-34.80988,13.72549,194,5.90602,1320,55.4,11.37255,0,0.9,0,0.4506329,-11.31294,-4.55E-16,16.33641,916.4584,179.8151,48.81088,16.26163
414.667,41.51389,-93.6451,49.08833,160.327,0.3061762,14.4,4.198017,1.143662,0.02605176,7.387869,0,0,0,0,-1.011927,-0.8807912,-0.8706151,0.998907,-17.88751,-25.19957,-2.474854,-7.508392,2.178497,1.108341,-55.52217,16.20525,-28.63748,-33.64563,13.72549,194,5.90602,1326,55.4,11.37255,0,0.075,0,0.4607556,-11.31294,0.6944628,16.6278,912.1161,179.5863,49.13631,16.2484
415.664,41.51369,-93.6451,49.70969,159.9332,0.3108153,14.4,4.261623,1.16853,0.02619997,7.413348,0,0,0,0,1.200975,-1.077532,0.1936555,-1.718867,-17.7554,-26.5889,6.646271,20.11078,-3.803467,1.101132,-55.28384,15.00291,-30.72816,-34.74445,13.33333,194,5.90602,1345,55.4,11.37255,0,0,0,0.4677367,-11.31294,0.6523589,16.64128,908.3708,179.7433,49.59228,16.25155
416.683,41.51348,-93.6451,49.70969,159.3387,0.311975,14.4,4.277524,1.178001,0.02626232,7.424486,0,0,0,0,-0.6202765,-0.6742225,-1.580273,0.2381858,-17.94939,-24.59944,-0.5454712,-4.437241,1.641418,0.2207812,-55.27396,16.27858,-29.51347,-34.70663,13.72549,194,5.90602,1353,55.4,11.37255,0,0,0,0.469482,-11.31294,0.6523589,16.60461,904.035,179.8705,50.02356,16.23237
417.658,41.51328,-93.6451,50.33107,160.3765,0.3138306,14.4,4.302967,1.187765,0.0263232,7.441907,0,0,0,0,0.8845733,-0.7733462,-1.744099,-1.467912,-17.7608,-24.57341,7.154724,14.12045,-1.666183,1.019441,-55.46455,16.51996,-28.94147,-33.47925,14.11765,194,5.90602,1357,55.4,11.37255,0,0,0,0.4722745,-11.31294,0.652423,16.65414,899.6542,179.8705,50.42248,16.22094
418.672,41.51308,-93.6451,50.95244,161.8779,0.3147585,14.4,4.315688,1.203853,0.02642549,7.456519,0,0,0,0,0.003971002,-0.9959421,0.5394837,-0.9276969,-17.78241,-27.34962,-0.7006836,-4.28685,0.06730652,1.556082,-55.11822,14.63542,-31.07083,-35.00159,13.33333,194,5.90602,1373,55.4,11.37255,0,0,0,0.4736707,-11.31294,1.053302,16.50873,895.3463,179.6656,50.77599,16.21062
419.666,41.51287,-93.6451,51.57381,161.355,0.3196295,14.4,4.382475,1.225067,0.02655249,7.480843,0,0,0,0,-0.9556014,-0.7939667,-0.6072113,-0.1139363,-18.06824,-26.43322,0.311676,2.031128,-0.7865753,1.335217,-54.71122,16.35869,-28.62627,-34.78113,13.72549,194,5.90602,1389,55.4,11.37255,0,0,0,0.4810009,-11.31294,0.5846804,16.5711,892.061,180,51.06729,16.20082
420.664,41.51266,-93.6451,51.57381,160.0772,0.3221809,14.4,4.417459,1.234872,0.02661582,7.495832,0,0,0,0,0.2140277,-1.118024,-1.793592,-1.383442,-17.62722,-25.34051,4.151169,7.191116,-1.111481,1.868613,-54.41309,17.26457,-28.42145,-32.59747,13.72549,194,5.90602,1391,55.4,11.37255,0,0,0,0.4848405,-11.31294,0.5846804,16.67936,888.6657,180,51.36064,16.20148
421.686,41.51246,-93.6451,51.57381,159.847,0.3226448,14.4,4.423819,1.249221,0.02670857,7.51051,0,0,0,0,0.533662,0.2970254,2.085136,-1.70266,-19.20907,-29.47905,-11.59973,-9.438171,-1.179977,1.658511,-54.75519,18.0929,-28.41806,-34.37207,13.72549,194,5.90602,1393,55.4,11.37255,0,0,0,0.4855386,-11.31294,-5.46E-16,16.6794,886.6212,180,51.37759,16.19785
422.656,41.51225,-93.6451,51.57381,159.6175,0.3231087,14.4,4.43018,1.261102,0.02678005,7.52342,0,0,0,0,-0.3579215,-1.625792,-3.163218,-0.4857026,-16.97798,-24.34505,-4.721313,-4.803711,-0.2309418,1.209976,-53.91586,16.715,-28.14715,-36.76025,13.72549,194,5.90602,1390,55.4,11.37255,0,0,0,0.4862368,-11.31294,-5.46E-16,16.73943,884.9531,180.1873,51.17463,16.18045
423.673,41.51205,-93.64509,50.95244,158.0347,0.3224129,14.4,4.420639,1.271386,0.02684808,7.535635,0,0,0,0,0.05603369,0.1500886,2.408764,-0.8093406,-18.62269,-30.1774,-0.8184357,-2.0737,-2.376694,1.65763,-53.78063,16.77867,-29.66862,-35.1503,13.72549,194,5.90602,1380,55.4,11.37255,0,0,0,0.4851896,-11.31294,-0.6271174,16.82442,884.5591,179.6241,50.75096,16.22484
424.667,41.51184,-93.64509,50.33107,158.1555,0.3182378,14.4,4.363393,1.294767,0.02699249,7.564185,0,0,0,0,0.9063198,1.356915,0.1750351,-1.918255,-19.73553,-27.82256,-3.458054,-6.772308,0.1880646,1.962965,-54.10409,15.77953,-29.23308,-37.07529,13.72549,194,5.90602,1353,55.4,11.37255,0,0,0,0.4789065,-11.31294,-0.4973447,16.93794,883.7625,179.6241,50.19734,16.22394
425.665,41.51164,-93.64509,49.70969,158.3966,0.3138306,14.4,4.302967,1.306333,0.0270627,7.577083,0,0,0,0,0.1896829,1.328189,2.562256,-1.370673,-19.39569,-29.86457,3.23761,0.864502,-1.199478,1.17259,-54.68259,17.97653,-26.13673,-35.74448,14.5098,194,5.90602,1340,55.4,11.37255,0,0,0,0.4722745,-11.31294,-1.041346,16.86543,884.8965,180.2857,49.38475,16.23038
426.684,41.51145,-93.64509,49.08833,157.9341,0.3108153,14.4,4.261623,1.316164,0.02712775,7.590659,0,0,0,0,0.1196789,0.650489,0.004378304,-0.8559956,-18.39482,-27.12175,4.895676,4.077408,2.280502,1.024646,-55.03436,17.30469,-27.56351,-39.08868,13.72549,194,5.90602,1320,55.4,11.37255,0,0,0,0.4677367,-11.31294,-1.175987,16.95646,884.916,180.2857,48.62779,16.24278
427.66,41.51126,-93.64509,48.46695,158.2976,0.3061762,14.4,4.198017,1.327322,0.02719827,7.608065,0,0,0,0,-0.2880031,-0.7591236,-3.310894,-0.2593033,-16.95048,-23.64326,5.622299,5.596436,1.756912,0.7801046,-55.04498,18.80383,-26.12846,-34.41608,14.11765,185,5.90602,1300,57.2,11.37255,0,0,0,0.4607556,-11.31294,-1.181814,16.96035,887.523,180.2857,47.53973,16.32587
428.673,41.51107,-93.64509,47.22421,149.6751,0.3155115,14.4,4.326013,1.343004,0.02730017,7.622001,0,0,0,0,0.1004531,-0.6087623,0.7173373,-0.1542069,-16.93918,-27.73416,-5.393707,-2.983932,1.1604,0.6503841,-55.47919,16.48128,-28.37806,-37.81958,14.11765,185,6.201321,1273,57.2,11.37255,0,0,0,0.4748039,-11.16791,-1.312151,17.84816,888.3209,179.4523,46.77549,16.33991
429.661,41.51089,-93.64508,45.98147,150.3628,0.3058034,14.4,4.192905,1.361889,0.02742551,7.646399,0,0,0,0,0.02137821,-0.4457413,-2.532926,-0.3594887,-17.21911,-24.51055,8.144318,5.857269,0.7668304,0.7766622,-55.86318,17.52182,-26.02879,-34.61316,14.5098,185,6.201321,1243,57.2,11.37255,0,0,0,0.4601945,-11.16791,-1.261814,17.7165,889.2367,179.465,46.16387,16.3467
430.664,41.5107,-93.64508,45.98147,152.4193,0.3016775,14.4,4.136334,1.370152,0.02748167,7.658605,0,0,0,0,-0.8701147,1.525034,1.750408,0.1070608,-19.03866,-28.81213,1.98146,-3.186234,1.619263,1.274899,-56.56368,16.38495,-26.97186,-39.05835,14.11765,185,6.201321,1228,57.2,11.37255,0,0,0,0.4539855,-11.16791,-0.5479191,17.69096,889.1902,180.2614,45.42736,16.34965
431.681,41.51052,-93.64508,44.73873,150.1113,0.298037,14.4,4.086418,1.381149,0.02755275,7.672518,0,0,0,0,0.7776123,-1.15408,-0.4728525,-1.937899,-15.89117,-27.08688,-0.3961487,1.595337,-1.304688,1.853067,-57.05309,15.70535,-27.56343,-37.27097,14.90196,185,6.201321,1208,57.2,11.37255,0,0,0,0.448507,-11.16791,-1.029961,17.76683,889.8049,180.2614,44.88248,16.3333
432.663,41.51035,-93.64508,44.73873,152.5966,0.293183,14.4,4.019864,1.389962,0.02761628,7.68575,0,0,0,0,-0.2132377,0.2279623,1.849691,-1.188473,-16.67301,-29.85819,3.272308,0.4471436,-0.7739258,2.065364,-57.61489,17.71863,-27.07952,-36.36737,14.90196,185,6.201321,1196,57.2,11.37255,0,0,0,0.4412024,-11.16791,-1.029961,17.65283,889.707,180.3353,43.58437,16.33347
433.669,41.51018,-93.64508,42.25324,141.9149,0.2977365,14.4,4.082298,1.409351,0.02774692,7.713363,0,0,0,0,-0.158963,1.113792,-2.306703,-0.9301524,-18.18806,-25.27716,3.708817,7.884872,-0.1378174,1.620378,-57.31204,19.88319,-25.94162,-34.86853,15.29412,185,6.496622,1133,57.2,11.37255,0,0,0,0.4480549,-11.02287,-2.240814,18.92382,888.8328,180.3353,42.30539,16.31681
434.667,41.51002,-93.64508,42.25324,141.9149,0.2977365,14.4,4.082298,1.409351,0.02774692,7.713363,0,0,0,0,-0.593898,-0.4477792,-1.870629,-0.3486844,-17.35662,-24.76248,-1.293747,-0.775528,0.2823944,1.319053,-56.77118,20.78712,-25.82406,-37.24866,15.29412,185,6.496622,1133,57.2,11.37255,0,0,0,0.4480549,-11.02287,-2.240814,18.92382,888.2799,180.1188,41.95765,16.29547
435.66,41.50985,-93.64508,41.63187,46.30613,0.8990574,14.2,12.32708,1.432469,0.02813703,7.74578,0,0,0,0,-0.2633884,1.144729,-0.691571,-0.5112401,-19.72227,-25.59736,2.728638,2.242752,-0.4741669,1.159676,-56.28984,18.72635,-28.20901,-39.26721,53.33333,185,20.08047,1213,57.2,17.2549,0.92,0.035,0,1.352965,-4.351132,-0.4649486,53.37444,887.406,180.1188,42.26835,16.25535
436.679,41.50967,-93.64509,42.25324,32.40886,1.303756,14.2,17.87594,1.441154,0.02839076,7.757299,0,0,0,0,0.07109763,-0.7101665,-1.0902,-0.3874816,-18.01274,-24.73547,1.33696,0.2870178,1.424423,0.8770199,-56.44098,17.78108,-27.10388,-38.34235,64.70588,185,27.46299,1180,57.2,21.56863,0.9,0.9,0,1.961984,-0.7251887,0.6157841,79.5648,886.4219,180.2638,42.93607,16.23861
437.665,41.5095,-93.64509,42.87461,36.55672,1.172824,14.2,16.08072,1.449783,0.02863858,7.771282,0,0,0,0,0.4032986,-1.528525,-0.00304032,-0.6973687,-17.38805,-26.09927,-3.457825,-2.955978,-1.733353,0.8782981,-55.87125,17.59364,-27.1377,-38.54251,61.96078,185,25.39589,1168,55.4,18.82353,0.88,0.92,0,1.764949,-1.740453,1.244682,72.30975,885.3885,180.2638,43.71338,16.24632
438.671,41.50932,-93.64509,43.49598,37.33707,1.164954,14.2,15.97282,1.462025,0.02895476,7.787004,0,0,0,0,-0.09573635,-0.07284231,0.829494,-0.3064494,-18.32754,-26.99308,0.7120667,-0.8910217,0.922882,0.9770007,-56.15831,17.20853,-27.26575,-39.46805,71.37255,185,25.39589,1305,55.4,14.5098,0.78,0.88,0,1.753105,-1.740453,1.078631,64.28432,884.2733,180.2638,44.41744,16.24227
439.668,41.50914,-93.64509,44.11736,139.4535,0.3163589,14.2,4.337633,1.481389,0.02916733,7.813158,0,0,0,0,0.5932509,-0.5216399,-1.793132,-1.099092,-17.71415,-24.64855,2.502426,3.020721,0.2002716,0.962886,-56.19493,17.59358,-26.75539,-39.35516,16.86275,185,6.791923,1199,55.4,11.76471,0.035,0.86,0,0.4760792,-10.87783,0.6003988,19.00061,882.8558,180,44.6181,16.24891
440.661,41.50896,-93.64509,44.11736,158.6327,0.2781101,14.4,3.813198,1.49056,0.0292294,7.82816,0,0,0,0,0.5069723,-0.1872222,0.2517562,-1.332858,-17.8546,-26.88307,-0.8354645,2.656464,0.1984863,1.181926,-56.72051,17.42261,-26.61289,-39.2851,16.47059,185,5.90602,1193,55.4,11.76471,0.41,0.84,0,0.4185196,-11.31294,-6.37E-16,16.78738,881.5804,180.474,44.65119,16.25654
